Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
rftoolsdim:known_dimlet:9, Digit Dimlet (8), item.known_dimlet_digit, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:9, Digit Dimlet (5), item.known_dimlet_digit, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:1, Liquid Dimlet (Water), item.known_dimlet_liquid, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:9, Digit Dimlet (6), item.known_dimlet_digit, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:9, Digit Dimlet (9), item.known_dimlet_digit, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal), item.known_dimlet_sky, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:8, Time Dimlet (Normal), item.known_dimlet_time, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:12, Controller Dimlet (Default), item.known_dimlet_controller, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:2, Material Dimlet (Stone), item.known_dimlet_material, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:6, Terrain Dimlet (Void), item.known_dimlet_terrain, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:3, Mob Dimlet (Default), item.known_dimlet_mob, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:10, Effect Dimlet (None), item.known_dimlet_effect, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal day), item.known_dimlet_sky, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:13, Weather Dimlet (Default), item.known_dimlet_weather, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:6, Terrain Dimlet (Flat), item.known_dimlet_terrain, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal night), item.known_dimlet_sky, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:5, Structure Dimlet (None), item.known_dimlet_structure, false, net.minecraft.item.ItemStack
rftoolsdim:known_dimlet:9, Digit Dimlet (0), item.known_dimlet_digit, false, net.minecraft.item.ItemStack
rftoolsdim:efficiency_essence, Efficiency Essence, item.efficiency_essence, false, mcjty.rftoolsdim.items.parts.EfficiencyEssenceItem
rftoolsdim:mediocre_efficiency_essence, Mediocre Efficiency Essence, item.mediocre_efficiency_essence, false, mcjty.rftoolsdim.items.parts.MediocreEfficiencyEssenceItem
rftoolsdim:empty_dimension_tab, Empty Dimension Tab, item.empty_dimension_tab, false, mcjty.rftoolsdim.items.EmptyDimensionTab
rftoolsdim:realized_dimension_tab, Realized Dimension Tab, item.realized_dimension_tab, false, mcjty.rftoolsdim.items.RealizedDimensionTab
rftoolsdim:dimlet_template, Dimlet Template, item.dimlet_template, false, mcjty.rftoolsdim.items.DimletTemplate
rftoolsdim:dimlet_parcel, Dimlet Parcel, item.dimlet_parcel, false, mcjty.rftoolsdim.items.DimletParcelItem
rftoolsdim:rftoolsdim_manual, RFTools Dimension Manual, item.rftoolsdim_manual, false, mcjty.rftoolsdim.items.manual.RFToolsDimensionManualItem
rftoolsdim:dimension_monitor, Dimension Monitor, item.dimension_monitor, false, mcjty.rftoolsdim.items.DimensionMonitorItem
rftoolsdim:dimension_module, Dimension Screen Module, item.dimension_module, false, mcjty.rftoolsdim.items.modules.DimensionModuleItem
rftoolsdim:phased_field_generator, Phased Field Generator, item.phased_field_generator, false, mcjty.rftoolsdim.items.PhasedFieldGeneratorItem
rftoolsdim:dimensional_blank_block, Dimensional Blank Block, tile.rftoolsdim.dimensional_blank_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_block, Dimensional Block, tile.rftoolsdim.dimensional_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_cross2_block, Dimensional Cross 2 Block, tile.rftoolsdim.dimensional_cross2_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_cross_block, Dimensional Cross Block, tile.rftoolsdim.dimensional_cross_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_pattern1_block, Dimensional Pattern 1 Block, tile.rftoolsdim.dimensional_pattern1_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_pattern2_block, Dimensional Pattern 2 Block, tile.rftoolsdim.dimensional_pattern2_block, true, net.minecraft.item.ItemBlock
rftoolsdim:dimensional_small_blocks, Dimensional Small Blocks, tile.rftoolsdim.dimensional_small_blocks, true, net.minecraft.item.ItemBlock
rftoolsdim:dimension_enscriber, Dimension Enscriber, tile.rftoolsdim.dimension_enscriber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:dimension_builder, Dimension Builder, tile.rftoolsdim.dimension_builder, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:dimension_editor, Dimension Editor, tile.rftoolsdim.dimension_editor, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:dimlet_workbench, Dimlet Workbench, tile.rftoolsdim.dimlet_workbench, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:activity_probe, Activity Probe, tile.rftoolsdim.activity_probe, true, net.minecraft.item.ItemBlock
rftoolsdim:energy_extractor, Energy Extractor, tile.rftoolsdim.energy_extractor, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:material_absorber, Material Absorber, tile.rftoolsdim.material_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:liquid_absorber, Liquid Absorber, tile.rftoolsdim.liquid_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:biome_absorber, Biome Absorber, tile.rftoolsdim.biome_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:terrain_absorber, Terrain Absorber, tile.rftoolsdim.terrain_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:feature_absorber, Feature Absorber, tile.rftoolsdim.feature_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:time_absorber, Time Absorber, tile.rftoolsdim.time_absorber, true, mcjty.lib.container.GenericItemBlock
rftoolsdim:fake_water, retaW, tile.rftoolsdim.fake_water, true, net.minecraft.item.ItemBlock
rftoolsdim:fake_gravel, levarG, tile.rftoolsdim.fake_gravel, true, net.minecraft.item.ItemBlock
rftoolsdim:fake_sand, dnaS, tile.rftoolsdim.fake_sand, true, net.minecraft.item.ItemBlock
roots:moontinged_seed, Moonglow Seed, item.moontinged_seed, false, teamroots.roots.item.ItemMoonglowSeed
roots:moonglow_leaf, Moonglow Leaf, item.moonglow_leaf, false, teamroots.roots.item.ItemHerb
roots:terra_moss_spore, Terra Moss Spore, item.terra_moss_spore, false, teamroots.roots.item.ItemTerraMossSeed
roots:terra_moss_ball, Terra Moss, item.terra_moss_ball, false, teamroots.roots.item.ItemHerb
roots:staff, Staff, item.staff, false, teamroots.roots.item.ItemStaff
roots:wildroot_item, Wildroot, item.wildroot_item, false, teamroots.roots.item.ItemWildroot
roots:pereskia_bulb, Pereskia Bulb, item.pereskia_bulb, false, teamroots.roots.item.ItemPereskiaBulb
roots:pereskia_blossom, Pereskia Blossom, item.pereskia_blossom, false, teamroots.roots.item.ItemHerb
roots:aubergine_seeds, Aubergine Seed, item.aubergine_seeds, false, teamroots.roots.item.ItemAubergineSeed
roots:aubergine_item, Aubergine, item.aubergine_item, false, teamroots.roots.item.ItemFoodBase
roots:pestle, Pestle, item.pestle, false, teamroots.roots.item.ItemPestle
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:petal_dust:0, Petal Dust, item.petal_dust, false, net.minecraft.item.ItemStack
roots:pouch, Big Pouch, item.pouch, false, teamroots.roots.item.ItemPouch
roots:straw, Straw, item.straw, false, teamroots.roots.item.ItemBase
roots:herblore_book, Book of Herblore, item.herblore_book, false, teamroots.roots.item.ItemBook
roots:spellcraft_book, Book of Spellcraft, item.spellcraft_book, false, teamroots.roots.item.ItemBook
roots:wood_shears, Wooden Shears, item.wood_shears, false, teamroots.roots.item.ItemShearsBase
roots:bark_oak, Oak Bark, item.bark_oak, false, teamroots.roots.item.ItemBase
roots:bark_spruce, Spruce Bark, item.bark_spruce, false, teamroots.roots.item.ItemBase
roots:bark_birch, Birch Bark, item.bark_birch, false, teamroots.roots.item.ItemBase
roots:bark_jungle, Jungle Bark, item.bark_jungle, false, teamroots.roots.item.ItemBase
roots:bark_dark_oak, Dark Oak Bark, item.bark_dark_oak, false, teamroots.roots.item.ItemBase
roots:bark_acacia, Acacia Bark, item.bark_acacia, false, teamroots.roots.item.ItemBase
roots:wood_knife, Wooden Knife, item.wood_knife, false, teamroots.roots.item.ItemKnife
roots:wood_hammer, Wooden Hammer, item.wood_hammer, false, teamroots.roots.item.ItemHammer
roots:stone_knife, Stone Knife, item.stone_knife, false, teamroots.roots.item.ItemKnife
roots:stone_hammer, Stone Hammer, item.stone_hammer, false, teamroots.roots.item.ItemHammer
roots:iron_knife, Iron Knife, item.iron_knife, false, teamroots.roots.item.ItemKnife
roots:iron_hammer, Iron Hammer, item.iron_hammer, false, teamroots.roots.item.ItemHammer
roots:diamond_knife, Diamond Knife, item.diamond_knife, false, teamroots.roots.item.ItemKnife
roots:diamond_hammer, Diamond Hammer, item.diamond_hammer, false, teamroots.roots.item.ItemHammer
roots:gold_knife, Golden Knife, item.gold_knife, false, teamroots.roots.item.ItemKnife
roots:gold_hammer, Golden Hammer, item.gold_hammer, false, teamroots.roots.item.ItemHammer
roots:firestarter, Firestarter, item.firestarter, false, teamroots.roots.item.ItemLighterBase
roots:spirit_herb_item, Spirit Herb, item.spirit_herb_item, false, teamroots.roots.item.ItemSpiritHerb
roots:dwindle_dust, Dwindle Dust, item.dwindle_dust, false, teamroots.roots.item.ItemSpiritHerb
roots:totem_fragment, Totem Fragment, item.totem_fragment, false, teamroots.roots.item.ItemSpiritHerb
roots:book_base, Birchbark Tome, item.book_base, false, teamroots.roots.item.ItemBase
roots:ritual_book, Book of the Natural Arts, item.ritual_book, false, teamroots.roots.item.ItemBook
roots:fairy_charm, Fairy Charm, item.fairy_charm, false, teamroots.roots.item.ItemFairyCharm
roots:spritely_brew, Spritely Brew, item.spritely_brew, false, teamroots.roots.item.ItemSpritelyBrew
roots:moonglow, Moonglow, tile.moonglow, true, net.minecraft.item.ItemBlock
roots:terra_moss, Terra Moss, tile.terra_moss, true, net.minecraft.item.ItemBlock
roots:wildroot, Wildroot, tile.wildroot, true, net.minecraft.item.ItemBlock
roots:aubergine, Aubergine, tile.aubergine, true, net.minecraft.item.ItemBlock
roots:pereskia, Pereskia Flower, tile.pereskia, true, net.minecraft.item.ItemBlock
roots:mortar, Mortar, tile.mortar, true, net.minecraft.item.ItemBlock
roots:imbuer, Imbuer, tile.imbuer, true, net.minecraft.item.ItemBlock
roots:thatch, Thatch, tile.thatch, true, net.minecraft.item.ItemBlock
roots:bonfire, Pyre, tile.bonfire, true, net.minecraft.item.ItemBlock
roots:spirit_herb, Spirit Herb, tile.spirit_herb, true, net.minecraft.item.ItemBlock
roots:structure_marker, tile.structure_marker.name, tile.structure_marker, true, net.minecraft.item.ItemBlock
roots:runestone, Runestone, tile.runestone, true, net.minecraft.item.ItemBlock
roots:runestone_brick, Runestone Brick, tile.runestone_brick, true, net.minecraft.item.ItemBlock
roots:chiseled_runestone, Chiseled Runestone, tile.chiseled_runestone, true, net.minecraft.item.ItemBlock
roots:fairy_dust, Fairy Dust, tile.fairy_dust, true, net.minecraft.item.ItemBlock
roots:offertory_plate, Offering Plate, tile.offertory_plate, true, net.minecraft.item.ItemBlock
xnet:xnet_manual, XNet Manual, item.xnet.xnet_manual, false, mcjty.xnet.items.manual.XNetManualItem
xnet:connector_upgrade, Connector Upgrade Kit, item.xnet.connector_upgrade, false, mcjty.xnet.items.ConnectorUpgradeItem
xnet:facade, Facade, tile.xnet.facade, true, mcjty.xnet.blocks.facade.FacadeItemBlock
xnet:redstone_proxy, Redstone Proxy, tile.xnet.redstone_proxy, true, net.minecraft.item.ItemBlock
xnet:redstone_proxy_upd, Redstone Proxy (update), tile.xnet.redstone_proxy_upd, true, net.minecraft.item.ItemBlock
xnet:netcable:0, Blue Network Cable, tile.xnet.netcable, true, net.minecraft.item.ItemStack
xnet:netcable:1, Red Network Cable, tile.xnet.netcable, true, net.minecraft.item.ItemStack
xnet:netcable:2, Yellow Network Cable, tile.xnet.netcable, true, net.minecraft.item.ItemStack
xnet:netcable:3, Green Network Cable, tile.xnet.netcable, true, net.minecraft.item.ItemStack
xnet:netcable:4, Routing Network Cable, tile.xnet.netcable, true, net.minecraft.item.ItemStack
xnet:connector:0, Blue Connector, tile.xnet.connector, true, net.minecraft.item.ItemStack
xnet:connector:1, Red Connector, tile.xnet.connector, true, net.minecraft.item.ItemStack
xnet:connector:2, Yellow Connector, tile.xnet.connector, true, net.minecraft.item.ItemStack
xnet:connector:3, Green Connector, tile.xnet.connector, true, net.minecraft.item.ItemStack
xnet:connector:4, Routing Connector, tile.xnet.connector, true, net.minecraft.item.ItemStack
xnet:advanced_connector:0, Advanced Blue Connector, tile.xnet.advanced_connector, true, net.minecraft.item.ItemStack
xnet:advanced_connector:1, Advanced Red Connector, tile.xnet.advanced_connector, true, net.minecraft.item.ItemStack
xnet:advanced_connector:2, Advanced Yellow Connector, tile.xnet.advanced_connector, true, net.minecraft.item.ItemStack
xnet:advanced_connector:3, Advanced Green Connector, tile.xnet.advanced_connector, true, net.minecraft.item.ItemStack
xnet:controller, Controller, tile.xnet.controller, true, mcjty.lib.container.GenericItemBlock
xnet:router, Router, tile.xnet.router, true, mcjty.lib.container.GenericItemBlock
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name, item.crated.forestry.peat.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name, item.crated.forestry.apatite.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name, item.crated.forestry.fertilizer_compound.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name, item.crated.forestry.mulch.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name, item.crated.forestry.phosphor.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name, item.crated.forestry.ash.0, false, forestry.storage.items.ItemCrated
forestry:crated.ingottin, item.crated.ingotTin.name, item.crated.ingotTin, false, forestry.storage.items.ItemCrated
forestry:crated.ingotcopper, item.crated.ingotCopper.name, item.crated.ingotCopper, false, forestry.storage.items.ItemCrated
forestry:crated.ingotbronze, item.crated.ingotBronze.name, item.crated.ingotBronze, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name, item.crated.forestry.humus.0, false, forestry.storage.items.ItemCrated
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name, item.crated.forestry.bog_earth.0, false, forestry.storage.items.ItemCrated
